,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
14823,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.phyHeaderInserter,incomingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
14965,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.transmitter,throughput:histogram:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
14549,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.outboundEmitter,outgoingDataRate:vector:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
14518,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.outboundEmitter,incomingDataRate:vector:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
20103,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].macLayer.fcsChecker,incomingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
14977,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.transmitter,throughput:vector:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
20225,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,incomingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
15209,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[2].macLayer.fcsChecker,outgoingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
20256,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].macLayer.inboundEmitter,outgoingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
14265,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].macLayer.server,incomingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
21235,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].phyLayer.receiver,throughput:vector:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
14296,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].macLayer.server,outgoingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
20717,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,outgoingDataRate:vector:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
21000,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,incomingDataRate:vector:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
14190,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].macLayer.queue,outgoingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
20686,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].phyLayer.inboundEmitter,incomingDataRate:vector:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
14079,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].macLayer.outboundEmitter,outgoingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
14048,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].macLayer.outboundEmitter,incomingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
21031,General,,#0,AutomaticMultipathConfigurationShowcase.s2b.eth[1].phyLayer.phyHeaderChecker,outgoingDataRate:vector:max,73015061.794157535,4019200.0000000005,-2.8995828679617959
14854,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.phyHeaderInserter,outgoingDataRate:vector:max,73480125.882018417,4044800.0000000005,-2.8995828679617959
15014,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.transmitter,utilization:histogram:max,73.480125882018271,4.0448000000000004,-2.8995828679617945
15026,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[1].phyLayer.transmitter,utilization:vector:max,73.480125882018271,4.0448000000000004,-2.8995828679617945
13645,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,utilization:histogram:rangemax,82.5,4.5600000000000005,-2.8954756698143402
11952,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,outgoingDataRate:vector:mean,139570251.63680932,7859200.0000000009,-2.8768832503717436
11921,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingDataRate:vector:mean,139570251.63680932,7859200.0000000009,-2.8768832503717436
27519,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.receiver,receptionTime:vector:sum,0.071592960000000552,0.0040448000000000003,-2.8735646395797914
13628,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmissionTime:vector:sum,0.071592960000000552,0.0040448000000000003,-2.8735646395797914
12284,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingPackets:count,708,40,-2.8735646395797838
12282,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingPacketLengths:vector:sum,6955392,392960,-2.8735646395797838
12693,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
12712,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
12692,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingPacketLengths:sum,7113984,401920,-2.8735646395797838
12690,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12681,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
12274,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingPacketLengths:sum,6955392,392960,-2.8735646395797838
12700,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
12272,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12263,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
12723,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingPacketLengths:sum,7113984,401920,-2.8735646395797838
12702,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingPackets:count,708,40,-2.8735646395797838
12721,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12283,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
12275,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamRelay.merger,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
12701,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
11600,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingPacketLengths:vector:sum,6955392,392960,-2.8735646395797838
27327,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,incomingPackets:count,708,40,-2.8735646395797838
12724,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
12907,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12910,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
12917,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,incomingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
12918,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
12919,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,incomingPackets:count,708,40,-2.8735646395797838
13637,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmitting:vector:sum,708,40,-2.8735646395797838
13629,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmissionTime:vector:sumweights,708,40,-2.8735646395797838
13621,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmissionTime:vector:count,708,40,-2.8735646395797838
13619,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmissionTime:histogram:sumweights,708,40,-2.8735646395797838
13610,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.transmitter,transmissionTime:histogram:count,708,40,-2.8735646395797838
13508,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingPackets:count,708,40,-2.8735646395797838
13507,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
13506,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:sum,7159296,404480,-2.8735646395797838
13499,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
12929,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
13498,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:sum,7159296,404480,-2.8735646395797838
13496,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
13487,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
12909,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,incomingPacketLengths:sum,7113984,401920,-2.8735646395797838
12898,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
12731,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
12888,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:vector:sumweights,708,40,-2.8735646395797838
26571,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
26562,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
26552,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingPackets:count,708,40,-2.8735646395797838
26551,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
26550,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
26543,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
26542,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingPacketLengths:sum,7113984,401920,-2.8735646395797838
26540,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
26531,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
26430,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingPackets:count,708,40,-2.8735646395797838
26429,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
26428,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
26421,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
26420,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingPacketLengths:sum,7113984,401920,-2.8735646395797838
26409,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.fcsChecker,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
12878,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:histogram:sumweights,708,40,-2.8735646395797838
12880,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueingTime:vector:count,708,40,-2.8735646395797838
12938,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12940,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingPacketLengths:sum,7113984,401920,-2.8735646395797838
12941,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
12948,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
11550,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
11559,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
11561,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingPacketLengths:sum,6955392,392960,-2.8735646395797838
13172,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingPackets:count,708,40,-2.8735646395797838
11562,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
11569,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingPacketLengths:vector:sum,6955392,392960,-2.8735646395797838
11570,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
11571,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,incomingPackets:count,708,40,-2.8735646395797838
13193,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:sum,7159296,404480,-2.8735646395797838
13191,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
13182,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
11602,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingPackets:count,708,40,-2.8735646395797838
11581,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
11590,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
11592,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingPacketLengths:sum,6955392,392960,-2.8735646395797838
11593,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
11601,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.directionReverser.reverser,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
13194,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
13201,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:vector:sum,7159296,404480,-2.8735646395797838
13202,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
13477,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingPackets:count,708,40,-2.8735646395797838
12949,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
12950,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.server,outgoingPackets:count,708,40,-2.8735646395797838
13080,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.interFrameGapInserter,interpacketGap:vector:sum,708,40,-2.8735646395797838
13151,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
13160,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
13162,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingPacketLengths:sum,7159296,404480,-2.8735646395797838
13163,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
13170,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingPacketLengths:vector:sum,7159296,404480,-2.8735646395797838
13203,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,outgoingPackets:count,708,40,-2.8735646395797838
13476,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
13475,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
13171,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.outboundEmitter,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
13468,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
13467,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:sum,7113984,401920,-2.8735646395797838
13465,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
13456,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
26573,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:sum,7113984,401920,-2.8735646395797838
26574,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
26581,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
12092,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
12089,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12080,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
12855,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,queueBitLength:vector:sum,7113984,401920,-2.8735646395797838
12070,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingPackets:count,708,40,-2.8735646395797838
12069,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
12068,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingPacketLengths:vector:sum,6955392,392960,-2.8735646395797838
12061,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
12060,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingPacketLengths:sum,6955392,392960,-2.8735646395797838
12058,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12049,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
27520,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.receiver,receptionTime:vector:sumweights,708,40,-2.8735646395797838
27512,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.receiver,receptionTime:vector:count,708,40,-2.8735646395797838
27510,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.receiver,receptionTime:histogram:sumweights,708,40,-2.8735646395797838
27501,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.receiver,receptionTime:histogram:count,708,40,-2.8735646395797838
27358,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingPackets:count,708,40,-2.8735646395797838
27357,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
27356,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
12091,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingPacketLengths:sum,6955392,392960,-2.8735646395797838
12099,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingPacketLengths:vector:sum,6955392,392960,-2.8735646395797838
27348,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:sum,7113984,401920,-2.8735646395797838
12100,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
12732,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
12733,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.outboundEmitter,outgoingPackets:count,708,40,-2.8735646395797838
12792,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingPacketLengths:histogram:count,708,40,-2.8735646395797838
12801,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12803,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingPacketLengths:sum,7113984,401920,-2.8735646395797838
12804,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingPacketLengths:vector:count,708,40,-2.8735646395797838
12811,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
12812,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
12813,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,incomingPackets:count,708,40,-2.8735646395797838
12823,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingPacketLengths:histogram:count,708,40,-2.8735646395797838
12832,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
12834,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingPacketLengths:sum,7113984,401920,-2.8735646395797838
12835,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
12842,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingPacketLengths:vector:sum,7113984,401920,-2.8735646395797838
12843,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
12844,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.eth[0].macLayer.queue,outgoingPackets:count,708,40,-2.8735646395797838
12101,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamIdentifier.identifier,outgoingPackets:count,708,40,-2.8735646395797838
27349,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:vector:count,708,40,-2.8735646395797838
27346,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.phyHeaderChecker,outgoingPacketLengths:histogram:sumweights,708,40,-2.8735646395797838
26582,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,708,40,-2.8735646395797838
11938,General,,#0,AutomaticMultipathConfigurationShowcase.s2a.bridging.streamCoder.encoder,incomingPacketLengths:sum,13910784,785920,-2.8735646395797838
27044,General,,#0,AutomaticMultipathConfigurationShowcase.s3a.eth[1].phyLayer.inboundEmitter,outgoingPackets:count,708,40,-2.8735646395797838
