,experiment,measurement,replication,module,name,value_stored,value_current,relative_error
31345,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,incomingPacketLengths:sum,9736512,1004800,-2.2710944259026746
31343,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
31334,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
31160,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.transmitter,transmitting:vector:sum,969,100,-2.2710944259026746
31031,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPackets:count,969,100,-2.2710944259026746
31029,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:sum,9798528,1011200,-2.2710944259026746
31374,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
31022,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:vector:count,969,100,-2.2710944259026746
31021,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:sum,9798528,1011200,-2.2710944259026746
31019,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
31010,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
31000,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPackets:count,969,100,-2.2710944259026746
30999,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
30998,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:sum,9736512,1004800,-2.2710944259026746
30991,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
30990,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:sum,9736512,1004800,-2.2710944259026746
31365,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
31376,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:sum,9736512,1004800,-2.2710944259026746
31929,General,,#0,ManualConfigurationShowcase.s3b.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
31487,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
31928,General,,#0,ManualConfigurationShowcase.s3b.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:sum,9798528,1011200,-2.2710944259026746
31926,General,,#0,ManualConfigurationShowcase.s3b.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
31917,General,,#0,ManualConfigurationShowcase.s3b.eth[1].phyLayer.inboundEmitter,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
31508,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,outgoingPackets:count,969,100,-2.2710944259026746
31507,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
31506,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:sum,9736512,1004800,-2.2710944259026746
31499,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:vector:count,969,100,-2.2710944259026746
31498,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:sum,9736512,1004800,-2.2710944259026746
31496,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
31477,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,incomingPackets:count,969,100,-2.2710944259026746
31377,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:count,969,100,-2.2710944259026746
31476,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
31475,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:sum,9736512,1004800,-2.2710944259026746
31468,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
31467,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:sum,9736512,1004800,-2.2710944259026746
31465,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
31456,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.inboundEmitter,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
31386,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPackets:count,969,100,-2.2710944259026746
31385,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
31384,General,,#0,ManualConfigurationShowcase.s3b.eth[1].macLayer.fcsChecker,outgoingPacketLengths:vector:sum,9736512,1004800,-2.2710944259026746
32736,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsChecker,outgoingPacketLengths:vector:sum,9705504,1001600,-2.2710944259026746
32251,General,,#0,ManualConfigurationShowcase.s3b.eth[1].phyLayer.phyHeaderChecker,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
32738,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsChecker,outgoingPackets:count,969,100,-2.2710944259026746
33132,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:vector:sum,9596976,990400,-2.2710944259026746
33244,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
33235,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
33165,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPackets:count,969,100,-2.2710944259026746
33164,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
33163,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPacketLengths:vector:sum,9705504,1001600,-2.2710944259026746
30714,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
33156,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPacketLengths:vector:count,969,100,-2.2710944259026746
33155,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPacketLengths:sum,9705504,1001600,-2.2710944259026746
33153,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
33144,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
33134,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPackets:count,969,100,-2.2710944259026746
30716,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:sum,9798528,1011200,-2.2710944259026746
33133,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
33125,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
33247,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
33124,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:sum,9596976,990400,-2.2710944259026746
33122,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
33113,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderInserter,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
33043,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPackets:count,969,100,-2.2710944259026746
33042,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
30717,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:vector:count,969,100,-2.2710944259026746
33041,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:vector:sum,9596976,990400,-2.2710944259026746
33034,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:vector:count,969,100,-2.2710944259026746
33033,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:sum,9596976,990400,-2.2710944259026746
33031,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
33022,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
30724,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:vector:sum,9798528,1011200,-2.2710944259026746
33012,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPackets:count,969,100,-2.2710944259026746
33246,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,incomingPacketLengths:sum,9705504,1001600,-2.2710944259026746
33254,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,incomingPacketLengths:vector:sum,9705504,1001600,-2.2710944259026746
30988,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.phyHeaderInserter,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
29085,General,,#0,ManualConfigurationShowcase.s3b.bridging.directionReverser.reverser,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
29104,General,,#0,ManualConfigurationShowcase.s3b.bridging.directionReverser.reverser,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
30695,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,incomingPackets:count,969,100,-2.2710944259026746
33458,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
33449,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
33439,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPackets:count,969,100,-2.2710944259026746
33438,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
33437,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:vector:sum,9550464,985600,-2.2710944259026746
33430,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
33429,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:sum,9550464,985600,-2.2710944259026746
29094,General,,#0,ManualConfigurationShowcase.s3b.bridging.directionReverser.reverser,incomingPackets:count,969,100,-2.2710944259026746
29093,General,,#0,ManualConfigurationShowcase.s3b.bridging.directionReverser.reverser,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
29092,General,,#0,ManualConfigurationShowcase.s3b.bridging.directionReverser.reverser,incomingPacketLengths:vector:sum,9519456,982400,-2.2710944259026746
33427,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
29084,General,,#0,ManualConfigurationShowcase.s3b.bridging.directionReverser.reverser,incomingPacketLengths:sum,9519456,982400,-2.2710944259026746
33255,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
29082,General,,#0,ManualConfigurationShowcase.s3b.bridging.directionReverser.reverser,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
29073,General,,#0,ManualConfigurationShowcase.s3b.bridging.directionReverser.reverser,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
33418,General,,#0,ManualConfigurationShowcase.s3b.ieee8021q.qTagHeaderChecker,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
33287,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPackets:count,969,100,-2.2710944259026746
33286,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
33285,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:vector:sum,9705504,1001600,-2.2710944259026746
33278,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:vector:count,969,100,-2.2710944259026746
33277,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:sum,9705504,1001600,-2.2710944259026746
33275,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
30705,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
33266,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
30378,General,,#0,ManualConfigurationShowcase.s3b.eth[0].macLayer.queue,queueBitLength:vector:sum,9736512,1004800,-2.2710944259026746
33256,General,,#0,ManualConfigurationShowcase.s3b.ethernet.paddingInserter,incomingPackets:count,969,100,-2.2710944259026746
33011,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
30390,General,,#0,ManualConfigurationShowcase.s3b.eth[0].macLayer.queue,queueLength:vector:sum,969,100,-2.2710944259026746
32817,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
33000,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
32839,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPacketLengths:histogram:count,969,100,-2.2710944259026746
32848,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPacketLengths:histogram:sumweights,969,100,-2.2710944259026746
32850,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPacketLengths:sum,9736512,1004800,-2.2710944259026746
32827,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:vector:sum,9705504,1001600,-2.2710944259026746
32808,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
32851,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPacketLengths:vector:count,969,100,-2.2710944259026746
32858,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPacketLengths:vector:sum,9736512,1004800,-2.2710944259026746
32859,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
32860,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,outgoingPackets:count,969,100,-2.2710944259026746
32828,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
30725,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,outgoingPacketLengths:vector:sumweights,969,100,-2.2710944259026746
32991,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:histogram:count,969,100,-2.2710944259026746
30726,General,,#0,ManualConfigurationShowcase.s3b.eth[0].phyLayer.outboundEmitter,outgoingPackets:count,969,100,-2.2710944259026746
32820,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
33002,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:sum,9705504,1001600,-2.2710944259026746
19379,General,,#0,ManualConfigurationShowcase.s2b.eth[0].phyLayer.interFrameGapInserter,interpacketGap:vector:sum,969,100,-2.2710944259026746
32819,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPacketLengths:sum,9705504,1001600,-2.2710944259026746
33003,General,,#0,ManualConfigurationShowcase.s3b.ethernet.macHeaderChecker,incomingPacketLengths:vector:count,969,100,-2.2710944259026746
32829,General,,#0,ManualConfigurationShowcase.s3b.ethernet.fcsInserter,incomingPackets:count,969,100,-2.2710944259026746
21301,General,,#0,ManualConfigurationShowcase.s2b.eth[1].phyLayer.transmitter,transmissionTime:vector:sum,0.097985279999999564,0.010111999999999982,-2.271094425902672
19927,General,,#0,ManualConfigurationShowcase.s2b.eth[0].phyLayer.transmitter,transmissionTime:vector:sum,0.097985279999999564,0.010111999999999982,-2.271094425902672
32444,General,,#0,ManualConfigurationShowcase.s3b.eth[1].phyLayer.receiver,receptionTime:vector:sum,0.097985279999999564,0.010111999999999982,-2.271094425902672
37065,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,outgoingPackets:count,978,101,-2.2703891531935581
37318,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,incomingPacketLengths:histogram:count,978,101,-2.2703891531935581
34337,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,outgoingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
37063,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:vector:sum,9639168,995456,-2.2703891531935581
34328,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,outgoingPacketLengths:histogram:count,978,101,-2.2703891531935581
34339,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,outgoingPacketLengths:sum,9607872,992224,-2.2703891531935581
34340,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,outgoingPacketLengths:vector:count,978,101,-2.2703891531935581
34347,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,outgoingPacketLengths:vector:sum,9607872,992224,-2.2703891531935581
37327,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,incomingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
37064,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
33910,General,,#0,ManualConfigurationShowcase.source.app[0].io,packetSent:sum(packetBytes),1173600,121200,-2.2703891531935581
37053,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
34348,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,outgoingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
34349,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,outgoingPackets:count,978,101,-2.2703891531935581
37056,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:vector:count,978,101,-2.2703891531935581
34419,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,incomingPacketLengths:histogram:count,978,101,-2.2703891531935581
37055,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:sum,9639168,995456,-2.2703891531935581
37330,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,incomingPacketLengths:vector:count,978,101,-2.2703891531935581
37044,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,outgoingPacketLengths:histogram:count,978,101,-2.2703891531935581
37034,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,incomingPackets:count,978,101,-2.2703891531935581
34428,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,incomingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
34430,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,incomingPacketLengths:sum,9607872,992224,-2.2703891531935581
34431,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,incomingPacketLengths:vector:count,978,101,-2.2703891531935581
34438,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,incomingPacketLengths:vector:sum,9607872,992224,-2.2703891531935581
34439,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,incomingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
34440,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,incomingPackets:count,978,101,-2.2703891531935581
33909,General,,#0,ManualConfigurationShowcase.source.app[0].io,packetSent:count,978,101,-2.2703891531935581
37329,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,incomingPacketLengths:sum,9639168,995456,-2.2703891531935581
34471,General,,#0,ManualConfigurationShowcase.source.bridging.streamIdentifier.identifier,outgoingPackets:count,978,101,-2.2703891531935581
37337,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,incomingPacketLengths:vector:sum,9639168,995456,-2.2703891531935581
37370,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,outgoingPackets:count,978,101,-2.2703891531935581
33943,General,,#0,ManualConfigurationShowcase.source.app[0].source,packetLengths:vector:count,978,101,-2.2703891531935581
33942,General,,#0,ManualConfigurationShowcase.source.app[0].source,packetLengths:sum,9388800,969600,-2.2703891531935581
33951,General,,#0,ManualConfigurationShowcase.source.app[0].source,packetLengths:vector:sumweights,978,101,-2.2703891531935581
33952,General,,#0,ManualConfigurationShowcase.source.app[0].source,packets:count,978,101,-2.2703891531935581
34297,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,incomingPacketLengths:histogram:count,978,101,-2.2703891531935581
34306,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,incomingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
34308,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,incomingPacketLengths:sum,9607872,992224,-2.2703891531935581
34309,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,incomingPacketLengths:vector:count,978,101,-2.2703891531935581
37532,General,,#0,ManualConfigurationShowcase.source.udp,packetSent:vector(packetBytes):sum,1181424,122008,-2.2703891531935581
34316,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,incomingPacketLengths:vector:sum,9607872,992224,-2.2703891531935581
37525,General,,#0,ManualConfigurationShowcase.source.udp,packetSent:vector(packetBytes):count,978,101,-2.2703891531935581
37524,General,,#0,ManualConfigurationShowcase.source.udp,packetSent:sum(packetBytes),1181424,122008,-2.2703891531935581
37523,General,,#0,ManualConfigurationShowcase.source.udp,packetSent:count,978,101,-2.2703891531935581
34317,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,incomingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
37338,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,incomingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
33940,General,,#0,ManualConfigurationShowcase.source.app[0].source,packetLengths:histogram:sumweights,978,101,-2.2703891531935581
33931,General,,#0,ManualConfigurationShowcase.source.app[0].source,packetLengths:histogram:count,978,101,-2.2703891531935581
33921,General,,#0,ManualConfigurationShowcase.source.app[0].io,packets sent,978,101,-2.2703891531935581
37369,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,outgoingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
33919,General,,#0,ManualConfigurationShowcase.source.app[0].io,packetSent:vector(packetBytes):sumweights,978,101,-2.2703891531935581
34318,General,,#0,ManualConfigurationShowcase.source.bridging.streamCoder.encoder,incomingPackets:count,978,101,-2.2703891531935581
33911,General,,#0,ManualConfigurationShowcase.source.app[0].io,packetSent:vector(packetBytes):count,978,101,-2.2703891531935581
37368,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,outgoingPacketLengths:vector:sum,9686112,1000304,-2.2703891531935581
37361,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,outgoingPacketLengths:vector:count,978,101,-2.2703891531935581
37360,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,outgoingPacketLengths:sum,9686112,1000304,-2.2703891531935581
37358,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,outgoingPacketLengths:histogram:sumweights,978,101,-2.2703891531935581
37349,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,outgoingPacketLengths:histogram:count,978,101,-2.2703891531935581
37339,General,,#0,ManualConfigurationShowcase.source.ieee8021r.rTagHeaderInserter,incomingPackets:count,978,101,-2.2703891531935581
33918,General,,#0,ManualConfigurationShowcase.source.app[0].io,packetSent:vector(packetBytes):sum,1173600,121200,-2.2703891531935581
36760,General,,#0,ManualConfigurationShowcase.source.ethernet.paddingInserter,outgoingPackets:count,978,101,-2.2703891531935581
37033,General,,#0,ManualConfigurationShowcase.source.ieee8021q.qTagHeaderInserter,incomingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
36597,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,incomingPacketLengths:sum,9686112,1000304,-2.2703891531935581
36586,General,,#0,ManualConfigurationShowcase.source.ethernet.macHeaderInserter,incomingPacketLengths:histogram:count,978,101,-2.2703891531935581
36333,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,outgoingPackets:count,978,101,-2.2703891531935581
36332,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,outgoingPacketLengths:vector:sumweights,978,101,-2.2703891531935581
36331,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,outgoingPacketLengths:vector:sum,9826944,1014848,-2.2703891531935581
36324,General,,#0,ManualConfigurationShowcase.source.ethernet.fcsInserter,outgoingPacketLengths:vector:count,978,101,-2.2703891531935581
